#group,false,false,false,false
#datatype,double,string,string,dateTime:RFC3339
#default,,,,
,price,price_str,symbol,time
,107924.58,107924.58000000,BTCUSDT,2025-06-26T08:06:50.945Z
,107924.59,107924.59000000,BTCUSDT,2025-06-26T08:06:51.273Z
,107924.59,107924.59000000,BTCUSDT,2025-06-26T08:06:51.374Z
,107924.58,107924.58000000,BTCUSDT,2025-06-26T08:06:52.825Z
,107924.58,107924.58000000,BTCUSDT,2025-06-26T08:06:53.048Z
,107924.58,107924.58000000,BTCUSDT,2025-06-26T08:06:53.141Z
,107924.57,107924.57000000,BTCUSDT,2025-06-26T08:06:53.142Z
,107923.77,107923.77000000,BTCUSDT,2025-06-26T08:06:53.145Z
,107923.76,107923.76000000,BTCUSDT,2025-06-26T08:06:53.148Z
,107918.61,107918.61000000,BTCUSDT,2025-06-26T08:06:53.149Z
,107917.8,107917.80000000,BTCUSDT,2025-06-26T08:06:53.152Z
,107917.2,107917.20000000,BTCUSDT,2025-06-26T08:06:53.153Z
,107916.3,107916.30000000,BTCUSDT,2025-06-26T08:06:53.155Z
,107916,107916.00000000,BTCUSDT,2025-06-26T08:06:53.383Z
,107916,107916.00000000,BTCUSDT,2025-06-26T08:06:53.385Z
,107916.01,107916.01000000,BTCUSDT,2025-06-26T08:06:53.967Z
,107916,107916.00000000,BTCUSDT,2025-06-26T08:06:54.305Z
,107916,107916.00000000,BTCUSDT,2025-06-26T08:06:54.705Z
,107916,107916.00000000,BTCUSDT,2025-06-26T08:06:55.115Z
,107910,107910.00000000,BTCUSDT,2025-06-26T08:06:55.28Z
,107910,107910.00000000,BTCUSDT,2025-06-26T08:06:55.283Z
,107910,107910.00000000,BTCUSDT,2025-06-26T08:06:55.287Z
,107910,107910.00000000,BTCUSDT,2025-06-26T08:06:55.288Z
,107910,107910.00000000,BTCUSDT,2025-06-26T08:06:55.289Z
,107910,107910.00000000,BTCUSDT,2025-06-26T08:06:55.291Z
,107910,107910.00000000,BTCUSDT,2025-06-26T08:06:55.294Z
,107910,107910.00000000,BTCUSDT,2025-06-26T08:06:55.313Z
,107910,107910.00000000,BTCUSDT,2025-06-26T08:06:55.315Z
,107910,107910.00000000,BTCUSDT,2025-06-26T08:06:55.319Z
,107910,107910.00000000,BTCUSDT,2025-06-26T08:06:55.339Z
,107910.01,107910.01000000,BTCUSDT,2025-06-26T08:06:55.92Z
,107910,107910.00000000,BTCUSDT,2025-06-26T08:06:56.228Z
,107910,107910.00000000,BTCUSDT,2025-06-26T08:06:56.759Z
,107910.01,107910.01000000,BTCUSDT,2025-06-26T08:06:57.689Z
,107910.01,107910.01000000,BTCUSDT,2025-06-26T08:06:57.811Z
,107910.01,107910.01000000,BTCUSDT,2025-06-26T08:06:57.853Z
,107910,107910.00000000,BTCUSDT,2025-06-26T08:06:58.176Z
,107910.01,107910.01000000,BTCUSDT,2025-06-26T08:06:58.609Z
,107910,107910.00000000,BTCUSDT,2025-06-26T08:06:58.827Z
,107910.01,107910.01000000,BTCUSDT,2025-06-26T08:06:59.068Z
,107910.01,107910.01000000,BTCUSDT,2025-06-26T08:06:59.423Z
,107910,107910.00000000,BTCUSDT,2025-06-26T08:07:00.294Z
,107910.01,107910.01000000,BTCUSDT,2025-06-26T08:07:00.614Z
,107910,107910.00000000,BTCUSDT,2025-06-26T08:07:01.359Z
,107910,107910.00000000,BTCUSDT,2025-06-26T08:07:01.707Z
,107910,107910.00000000,BTCUSDT,2025-06-26T08:07:01.947Z
,107910,107910.00000000,BTCUSDT,2025-06-26T08:07:02.268Z
,107910,107910.00000000,BTCUSDT,2025-06-26T08:07:02.273Z
,107910.01,107910.01000000,BTCUSDT,2025-06-26T08:07:02.699Z
,107910.01,107910.01000000,BTCUSDT,2025-06-26T08:07:02.703Z
,107910.87,107910.87000000,BTCUSDT,2025-06-26T08:07:02.715Z
,107919.06,107919.06000000,BTCUSDT,2025-06-26T08:07:02.718Z
,107920.8,107920.80000000,BTCUSDT,2025-06-26T08:07:02.72Z
,107921.41,107921.41000000,BTCUSDT,2025-06-26T08:07:02.721Z
,107921.74,107921.74000000,BTCUSDT,2025-06-26T08:07:02.724Z
,107922,107922.00000000,BTCUSDT,2025-06-26T08:07:03.027Z
,107922,107922.00000000,BTCUSDT,2025-06-26T08:07:03.115Z
,107922.87,107922.87000000,BTCUSDT,2025-06-26T08:07:03.175Z
,107922.88,107922.88000000,BTCUSDT,2025-06-26T08:07:04.057Z
,107922.88,107922.88000000,BTCUSDT,2025-06-26T08:07:04.203Z
,107922.88,107922.88000000,BTCUSDT,2025-06-26T08:07:04.263Z
,107922.87,107922.87000000,BTCUSDT,2025-06-26T08:07:04.828Z
,107922.88,107922.88000000,BTCUSDT,2025-06-26T08:07:05.113Z
,107922.87,107922.87000000,BTCUSDT,2025-06-26T08:07:05.182Z
,107922.87,107922.87000000,BTCUSDT,2025-06-26T08:07:06.51Z
,107922.88,107922.88000000,BTCUSDT,2025-06-26T08:07:07.302Z
,107922.88,107922.88000000,BTCUSDT,2025-06-26T08:07:08.073Z
,107922.88,107922.88000000,BTCUSDT,2025-06-26T08:07:08.295Z
,107922.87,107922.87000000,BTCUSDT,2025-06-26T08:07:08.944Z
,107922.87,107922.87000000,BTCUSDT,2025-06-26T08:07:09.168Z
,107922.87,107922.87000000,BTCUSDT,2025-06-26T08:07:09.308Z
,107922.87,107922.87000000,BTCUSDT,2025-06-26T08:07:09.46Z
,107922.87,107922.87000000,BTCUSDT,2025-06-26T08:07:09.533Z
,107922.87,107922.87000000,BTCUSDT,2025-06-26T08:07:10.407Z
,107922.88,107922.88000000,BTCUSDT,2025-06-26T08:07:11.918Z
,107922.88,107922.88000000,BTCUSDT,2025-06-26T08:07:12.025Z
,107922.87,107922.87000000,BTCUSDT,2025-06-26T08:07:12.183Z
,107922.87,107922.87000000,BTCUSDT,2025-06-26T08:07:12.495Z
,107922.88,107922.88000000,BTCUSDT,2025-06-26T08:07:12.689Z
,107922.87,107922.87000000,BTCUSDT,2025-06-26T08:07:13.105Z
,108044.75,108044.75000000,BTCUSDT,2025-06-26T08:12:37.255Z
,108044.74,108044.74000000,BTCUSDT,2025-06-26T08:12:37.743Z
,108044.74,108044.74000000,BTCUSDT,2025-06-26T08:12:37.917Z
,108044.74,108044.74000000,BTCUSDT,2025-06-26T08:12:37.955Z
,108044.74,108044.74000000,BTCUSDT,2025-06-26T08:12:38.084Z
,108044.74,108044.74000000,BTCUSDT,2025-06-26T08:12:38.113Z
,108044.75,108044.75000000,BTCUSDT,2025-06-26T08:12:39.089Z
,108044.74,108044.74000000,BTCUSDT,2025-06-26T08:12:39.433Z
,108044.74,108044.74000000,BTCUSDT,2025-06-26T08:12:40.262Z
,108044.74,108044.74000000,BTCUSDT,2025-06-26T08:12:40.414Z
,108044.74,108044.74000000,BTCUSDT,2025-06-26T08:12:40.547Z
,108044.74,108044.74000000,BTCUSDT,2025-06-26T08:12:40.686Z
,108044.74,108044.74000000,BTCUSDT,2025-06-26T08:12:40.697Z
,108044.75,108044.75000000,BTCUSDT,2025-06-26T08:12:41.336Z
,108044.74,108044.74000000,BTCUSDT,2025-06-26T08:12:41.739Z
,108044.75,108044.75000000,BTCUSDT,2025-06-26T08:12:42.688Z
,108044.74,108044.74000000,BTCUSDT,2025-06-26T08:12:43.799Z
,108044.75,108044.75000000,BTCUSDT,2025-06-26T08:12:43.929Z
,108044.75,108044.75000000,BTCUSDT,2025-06-26T08:12:44.268Z
,108044.75,108044.75000000,BTCUSDT,2025-06-26T08:12:44.363Z
,108044.74,108044.74000000,BTCUSDT,2025-06-26T08:12:44.447Z
,108044.74,108044.74000000,BTCUSDT,2025-06-26T08:12:44.785Z
,108044.74,108044.74000000,BTCUSDT,2025-06-26T08:12:44.877Z
,108044.75,108044.75000000,BTCUSDT,2025-06-26T08:12:45.468Z
,108044.74,108044.74000000,BTCUSDT,2025-06-26T08:12:45.685Z
,108044.75,108044.75000000,BTCUSDT,2025-06-26T08:12:45.688Z
,108044.74,108044.74000000,BTCUSDT,2025-06-26T08:12:45.864Z
,108044.74,108044.74000000,BTCUSDT,2025-06-26T08:12:45.996Z
,108044.74,108044.74000000,BTCUSDT,2025-06-26T08:12:46Z
,108044.75,108044.75000000,BTCUSDT,2025-06-26T08:12:46.121Z
,108044.75,108044.75000000,BTCUSDT,2025-06-26T08:12:46.252Z
,108044.74,108044.74000000,BTCUSDT,2025-06-26T08:12:46.253Z
,108044.74,108044.74000000,BTCUSDT,2025-06-26T08:12:47.421Z
,108044.75,108044.75000000,BTCUSDT,2025-06-26T08:12:48.649Z
,108044.75,108044.75000000,BTCUSDT,2025-06-26T08:12:48.699Z
,108044.74,108044.74000000,BTCUSDT,2025-06-26T08:12:48.756Z
,108044.74,108044.74000000,BTCUSDT,2025-06-26T08:12:48.774Z
,108044.75,108044.75000000,BTCUSDT,2025-06-26T08:12:49.387Z
,108044.75,108044.75000000,BTCUSDT,2025-06-26T08:12:49.737Z
,108044.74,108044.74000000,BTCUSDT,2025-06-26T08:12:50.356Z
,108044.74,108044.74000000,BTCUSDT,2025-06-26T08:12:50.558Z
,108044.75,108044.75000000,BTCUSDT,2025-06-26T08:12:51.072Z
,108044.75,108044.75000000,BTCUSDT,2025-06-26T08:12:51.086Z
,108044.74,108044.74000000,BTCUSDT,2025-06-26T08:12:51.163Z
,108044.74,108044.74000000,BTCUSDT,2025-06-26T08:12:51.307Z
,108044.74,108044.74000000,BTCUSDT,2025-06-26T08:12:51.687Z
,108044.75,108044.75000000,BTCUSDT,2025-06-26T08:12:52.088Z
,108044.86,108044.86000000,BTCUSDT,2025-06-26T08:12:52.094Z
,108044.86,108044.86000000,BTCUSDT,2025-06-26T08:12:52.121Z
,108044.86,108044.86000000,BTCUSDT,2025-06-26T08:12:52.204Z
,108044.87,108044.87000000,BTCUSDT,2025-06-26T08:12:52.413Z
,108044.86,108044.86000000,BTCUSDT,2025-06-26T08:12:53.14Z
,108044.87,108044.87000000,BTCUSDT,2025-06-26T08:12:53.238Z
,108044.87,108044.87000000,BTCUSDT,2025-06-26T08:12:53.321Z
,108044.87,108044.87000000,BTCUSDT,2025-06-26T08:12:53.745Z
,108044.87,108044.87000000,BTCUSDT,2025-06-26T08:12:54.579Z
,108044.87,108044.87000000,BTCUSDT,2025-06-26T08:12:54.633Z
,108044.86,108044.86000000,BTCUSDT,2025-06-26T08:12:55.211Z
,108044.86,108044.86000000,BTCUSDT,2025-06-26T08:12:55.278Z
,108044.86,108044.86000000,BTCUSDT,2025-06-26T08:12:55.686Z
,108044.87,108044.87000000,BTCUSDT,2025-06-26T08:12:55.708Z
,108044.87,108044.87000000,BTCUSDT,2025-06-26T08:12:56.865Z
,108044.87,108044.87000000,BTCUSDT,2025-06-26T08:12:57.119Z
,108044.87,108044.87000000,BTCUSDT,2025-06-26T08:12:57.238Z
,108044.86,108044.86000000,BTCUSDT,2025-06-26T08:12:57.311Z
,108044.86,108044.86000000,BTCUSDT,2025-06-26T08:12:57.448Z
,108044.87,108044.87000000,BTCUSDT,2025-06-26T08:12:57.688Z
,108044.87,108044.87000000,BTCUSDT,2025-06-26T08:12:57.691Z
,108045.51,108045.51000000,BTCUSDT,2025-06-26T08:12:57.695Z
,108045.52,108045.52000000,BTCUSDT,2025-06-26T08:12:57.969Z
,108045.51,108045.51000000,BTCUSDT,2025-06-26T08:12:58.176Z
,108045.51,108045.51000000,BTCUSDT,2025-06-26T08:12:58.319Z
,108045.52,108045.52000000,BTCUSDT,2025-06-26T08:12:58.807Z
,108045.51,108045.51000000,BTCUSDT,2025-06-26T08:12:58.99Z
,108045.52,108045.52000000,BTCUSDT,2025-06-26T08:12:59.509Z
,108045.52,108045.52000000,BTCUSDT,2025-06-26T08:12:59.787Z
,108045.51,108045.51000000,BTCUSDT,2025-06-26T08:12:59.841Z
,108045.51,108045.51000000,BTCUSDT,2025-06-26T08:12:59.891Z
,108045.52,108045.52000000,BTCUSDT,2025-06-26T08:13:00.365Z
,108045.51,108045.51000000,BTCUSDT,2025-06-26T08:13:00.408Z
,108045.52,108045.52000000,BTCUSDT,2025-06-26T08:13:00.539Z
,108045.51,108045.51000000,BTCUSDT,2025-06-26T08:13:00.685Z
,108045.52,108045.52000000,BTCUSDT,2025-06-26T08:13:01.099Z
,108045.51,108045.51000000,BTCUSDT,2025-06-26T08:13:01.657Z
,108045.52,108045.52000000,BTCUSDT,2025-06-26T08:13:02.093Z
,108045.51,108045.51000000,BTCUSDT,2025-06-26T08:13:02.108Z
,108045.52,108045.52000000,BTCUSDT,2025-06-26T08:13:02.643Z
,108045.52,108045.52000000,BTCUSDT,2025-06-26T08:13:02.649Z
,108045.52,108045.52000000,BTCUSDT,2025-06-26T08:13:02.688Z
,108045.51,108045.51000000,BTCUSDT,2025-06-26T08:13:02.728Z
,108045.51,108045.51000000,BTCUSDT,2025-06-26T08:13:02.871Z
,108045.51,108045.51000000,BTCUSDT,2025-06-26T08:13:03.113Z
,108045.52,108045.52000000,BTCUSDT,2025-06-26T08:13:03.918Z
,108045.51,108045.51000000,BTCUSDT,2025-06-26T08:13:04.081Z
,108045.51,108045.51000000,BTCUSDT,2025-06-26T08:13:04.584Z
,108045.52,108045.52000000,BTCUSDT,2025-06-26T08:13:05.273Z
,108045.52,108045.52000000,BTCUSDT,2025-06-26T08:13:05.279Z
,108045.71,108045.71000000,BTCUSDT,2025-06-26T08:13:05.329Z
,108045.7,108045.70000000,BTCUSDT,2025-06-26T08:13:05.356Z
,108045.71,108045.71000000,BTCUSDT,2025-06-26T08:13:05.517Z
,108045.71,108045.71000000,BTCUSDT,2025-06-26T08:13:05.605Z
,108045.7,108045.70000000,BTCUSDT,2025-06-26T08:13:05.636Z
,108045.71,108045.71000000,BTCUSDT,2025-06-26T08:13:05.681Z
,108045.7,108045.70000000,BTCUSDT,2025-06-26T08:13:05.686Z
,108045.71,108045.71000000,BTCUSDT,2025-06-26T08:13:05.688Z
,108045.71,108045.71000000,BTCUSDT,2025-06-26T08:13:05.697Z
,108045.71,108045.71000000,BTCUSDT,2025-06-26T08:13:05.822Z
,108056.3,108056.30000000,BTCUSDT,2025-06-26T08:13:05.827Z
,108056.29,108056.29000000,BTCUSDT,2025-06-26T08:13:05.828Z
,108056.3,108056.30000000,BTCUSDT,2025-06-26T08:13:05.837Z
,108056.3,108056.30000000,BTCUSDT,2025-06-26T08:13:05.865Z
,108056.3,108056.30000000,BTCUSDT,2025-06-26T08:13:06.019Z
,108078.88,108078.88000000,BTCUSDT,2025-06-26T08:15:36.072Z
,108078.88,108078.88000000,BTCUSDT,2025-06-26T08:15:36.353Z
,108078.89,108078.89000000,BTCUSDT,2025-06-26T08:15:36.422Z
,108078.89,108078.89000000,BTCUSDT,2025-06-26T08:15:37.299Z
,108078.89,108078.89000000,BTCUSDT,2025-06-26T08:15:37.688Z
,108078.88,108078.88000000,BTCUSDT,2025-06-26T08:15:37.849Z
,108078.89,108078.89000000,BTCUSDT,2025-06-26T08:15:38.205Z
,108078.88,108078.88000000,BTCUSDT,2025-06-26T08:15:38.335Z
,108078.88,108078.88000000,BTCUSDT,2025-06-26T08:15:38.366Z
,108078.88,108078.88000000,BTCUSDT,2025-06-26T08:15:39.008Z
,108078.87,108078.87000000,BTCUSDT,2025-06-26T08:15:39.04Z
,108078.87,108078.87000000,BTCUSDT,2025-06-26T08:15:39.081Z
,108078.87,108078.87000000,BTCUSDT,2025-06-26T08:15:39.118Z
,108078.88,108078.88000000,BTCUSDT,2025-06-26T08:15:39.201Z
,108078.88,108078.88000000,BTCUSDT,2025-06-26T08:15:39.257Z
,108078.87,108078.87000000,BTCUSDT,2025-06-26T08:15:39.647Z
,108078.88,108078.88000000,BTCUSDT,2025-06-26T08:15:40.113Z
,108078.87,108078.87000000,BTCUSDT,2025-06-26T08:15:41.097Z
,108078.87,108078.87000000,BTCUSDT,2025-06-26T08:15:41.961Z
,108078.88,108078.88000000,BTCUSDT,2025-06-26T08:15:42.688Z
,108078.88,108078.88000000,BTCUSDT,2025-06-26T08:15:43.105Z
,108078.88,108078.88000000,BTCUSDT,2025-06-26T08:15:44.073Z
,108078.87,108078.87000000,BTCUSDT,2025-06-26T08:15:44.265Z
,108078.88,108078.88000000,BTCUSDT,2025-06-26T08:15:45.131Z
,108078.87,108078.87000000,BTCUSDT,2025-06-26T08:15:45.172Z
,108078.88,108078.88000000,BTCUSDT,2025-06-26T08:15:45.705Z
,108078.87,108078.87000000,BTCUSDT,2025-06-26T08:15:46.104Z
,108078.88,108078.88000000,BTCUSDT,2025-06-26T08:15:46.737Z
,108078.88,108078.88000000,BTCUSDT,2025-06-26T08:15:46.875Z
,108078.87,108078.87000000,BTCUSDT,2025-06-26T08:15:47.097Z
,108078.88,108078.88000000,BTCUSDT,2025-06-26T08:15:47.427Z
,108078.87,108078.87000000,BTCUSDT,2025-06-26T08:15:47.467Z
,108078.88,108078.88000000,BTCUSDT,2025-06-26T08:15:47.936Z
,108078.87,108078.87000000,BTCUSDT,2025-06-26T08:15:48.057Z
,108078.88,108078.88000000,BTCUSDT,2025-06-26T08:15:48.105Z
,108078.87,108078.87000000,BTCUSDT,2025-06-26T08:15:48.463Z
,108078.87,108078.87000000,BTCUSDT,2025-06-26T08:15:49.036Z
,108078.88,108078.88000000,BTCUSDT,2025-06-26T08:15:49.168Z
,108078.87,108078.87000000,BTCUSDT,2025-06-26T08:15:49.35Z
,108078.87,108078.87000000,BTCUSDT,2025-06-26T08:15:50.2Z
,108078.88,108078.88000000,BTCUSDT,2025-06-26T08:15:50.271Z
,108078.87,108078.87000000,BTCUSDT,2025-06-26T08:15:50.352Z
,108078.87,108078.87000000,BTCUSDT,2025-06-26T08:15:51.168Z
,108078.87,108078.87000000,BTCUSDT,2025-06-26T08:15:52.344Z
,108078.87,108078.87000000,BTCUSDT,2025-06-26T08:15:52.467Z
,108078.88,108078.88000000,BTCUSDT,2025-06-26T08:15:52.968Z
,108078.88,108078.88000000,BTCUSDT,2025-06-26T08:15:53.272Z
,108078.87,108078.87000000,BTCUSDT,2025-06-26T08:15:53.54Z
,108078.87,108078.87000000,BTCUSDT,2025-06-26T08:15:54.08Z
,108078.87,108078.87000000,BTCUSDT,2025-06-26T08:15:54.779Z
,108078.87,108078.87000000,BTCUSDT,2025-06-26T08:15:55.096Z
,108078.87,108078.87000000,BTCUSDT,2025-06-26T08:15:55.691Z
,108078.87,108078.87000000,BTCUSDT,2025-06-26T08:15:57.112Z
,108078.87,108078.87000000,BTCUSDT,2025-06-26T08:15:57.313Z
,108078.87,108078.87000000,BTCUSDT,2025-06-26T08:15:57.543Z
,108078.88,108078.88000000,BTCUSDT,2025-06-26T08:15:57.689Z
,108078.88,108078.88000000,BTCUSDT,2025-06-26T08:15:57.868Z
,108078.87,108078.87000000,BTCUSDT,2025-06-26T08:15:57.886Z
,108078.87,108078.87000000,BTCUSDT,2025-06-26T08:15:58.123Z
,108078.88,108078.88000000,BTCUSDT,2025-06-26T08:15:58.422Z
,108078.87,108078.87000000,BTCUSDT,2025-06-26T08:15:58.68Z
,108078.88,108078.88000000,BTCUSDT,2025-06-26T08:15:58.768Z
,108078.88,108078.88000000,BTCUSDT,2025-06-26T08:15:59.166Z
,108078.88,108078.88000000,BTCUSDT,2025-06-26T08:15:59.371Z
,108078.88,108078.88000000,BTCUSDT,2025-06-26T08:15:59.502Z
,108078.87,108078.87000000,BTCUSDT,2025-06-26T08:15:59.563Z
,108078.88,108078.88000000,BTCUSDT,2025-06-26T08:15:59.985Z
,108078.88,108078.88000000,BTCUSDT,2025-06-26T08:15:59.988Z
,108078.89,108078.89000000,BTCUSDT,2025-06-26T08:15:59.992Z
,108078.89,108078.89000000,BTCUSDT,2025-06-26T08:15:59.993Z
,108078.89,108078.89000000,BTCUSDT,2025-06-26T08:16:00.006Z
,108078.89,108078.89000000,BTCUSDT,2025-06-26T08:16:00.035Z
,108078.89,108078.89000000,BTCUSDT,2025-06-26T08:16:00.039Z
,108078.89,108078.89000000,BTCUSDT,2025-06-26T08:16:00.041Z
,108078.89,108078.89000000,BTCUSDT,2025-06-26T08:16:00.046Z
,108079.97,108079.97000000,BTCUSDT,2025-06-26T08:16:00.048Z
,108079.99,108079.99000000,BTCUSDT,2025-06-26T08:16:00.052Z
,108080.42,108080.42000000,BTCUSDT,2025-06-26T08:16:00.054Z
,108080.43,108080.43000000,BTCUSDT,2025-06-26T08:16:00.105Z
,108080.43,108080.43000000,BTCUSDT,2025-06-26T08:16:00.176Z
,108080.43,108080.43000000,BTCUSDT,2025-06-26T08:16:00.237Z
,108080.43,108080.43000000,BTCUSDT,2025-06-26T08:16:00.248Z
,108080.43,108080.43000000,BTCUSDT,2025-06-26T08:16:00.257Z
,108080.43,108080.43000000,BTCUSDT,2025-06-26T08:16:00.259Z
,108080.42,108080.42000000,BTCUSDT,2025-06-26T08:16:00.694Z
,108080.42,108080.42000000,BTCUSDT,2025-06-26T08:16:00.836Z
,108080.43,108080.43000000,BTCUSDT,2025-06-26T08:16:01.388Z
,108080.43,108080.43000000,BTCUSDT,2025-06-26T08:16:01.702Z
,108080.42,108080.42000000,BTCUSDT,2025-06-26T08:16:01.837Z
,108080.42,108080.42000000,BTCUSDT,2025-06-26T08:16:02.353Z
,108080.42,108080.42000000,BTCUSDT,2025-06-26T08:16:02.388Z
,108080.43,108080.43000000,BTCUSDT,2025-06-26T08:16:02.688Z
,108080.42,108080.42000000,BTCUSDT,2025-06-26T08:16:02.839Z
,108080.42,108080.42000000,BTCUSDT,2025-06-26T08:16:03.359Z
,108080.43,108080.43000000,BTCUSDT,2025-06-26T08:16:03.36Z
,108080.42,108080.42000000,BTCUSDT,2025-06-26T08:16:03.841Z
,108080.42,108080.42000000,BTCUSDT,2025-06-26T08:16:04.255Z
,108080.42,108080.42000000,BTCUSDT,2025-06-26T08:16:04.844Z
,108080.42,108080.42000000,BTCUSDT,2025-06-26T08:16:05.376Z
,108080.43,108080.43000000,BTCUSDT,2025-06-26T08:16:05.501Z
,108080.42,108080.42000000,BTCUSDT,2025-06-26T08:16:05.502Z
,108080.43,108080.43000000,BTCUSDT,2025-06-26T08:16:05.567Z
,108080.42,108080.42000000,BTCUSDT,2025-06-26T08:16:05.775Z
,108080.42,108080.42000000,BTCUSDT,2025-06-26T08:16:05.801Z
,108080.43,108080.43000000,BTCUSDT,2025-06-26T08:16:05.982Z
,108080.43,108080.43000000,BTCUSDT,2025-06-26T08:16:06.041Z
,108080.43,108080.43000000,BTCUSDT,2025-06-26T08:16:06.293Z
,108080.43,108080.43000000,BTCUSDT,2025-06-26T08:16:06.644Z
,108080.42,108080.42000000,BTCUSDT,2025-06-26T08:16:06.907Z
,108080.42,108080.42000000,BTCUSDT,2025-06-26T08:16:07.667Z
,108080.43,108080.43000000,BTCUSDT,2025-06-26T08:16:07.771Z
,108080.43,108080.43000000,BTCUSDT,2025-06-26T08:16:08.2Z
,108080.42,108080.42000000,BTCUSDT,2025-06-26T08:16:08.604Z
,108080.42,108080.42000000,BTCUSDT,2025-06-26T08:16:09.503Z
,108080.42,108080.42000000,BTCUSDT,2025-06-26T08:16:09.957Z
,108080.43,108080.43000000,BTCUSDT,2025-06-26T08:16:10.038Z
,107812.67,107812.67000000,BTCUSDT,2025-06-26T08:19:28.313Z
,107812.67,107812.67000000,BTCUSDT,2025-06-26T08:19:28.472Z
,107816.04,107816.04000000,BTCUSDT,2025-06-26T08:19:28.473Z
,107816.04,107816.04000000,BTCUSDT,2025-06-26T08:19:28.475Z
,107818.26,107818.26000000,BTCUSDT,2025-06-26T08:19:28.476Z
,107820.78,107820.78000000,BTCUSDT,2025-06-26T08:19:28.478Z
,107822.44,107822.44000000,BTCUSDT,2025-06-26T08:19:28.577Z
,107822.44,107822.44000000,BTCUSDT,2025-06-26T08:19:28.702Z
,107829.39,107829.39000000,BTCUSDT,2025-06-26T08:19:28.904Z
,107832.02,107832.02000000,BTCUSDT,2025-06-26T08:19:28.905Z
,107837.83,107837.83000000,BTCUSDT,2025-06-26T08:19:28.915Z
,107837.84,107837.84000000,BTCUSDT,2025-06-26T08:19:28.945Z
,107837.84,107837.84000000,BTCUSDT,2025-06-26T08:19:29.284Z
,107837.83,107837.83000000,BTCUSDT,2025-06-26T08:19:29.6Z
,107837.84,107837.84000000,BTCUSDT,2025-06-26T08:19:29.675Z
,107837.84,107837.84000000,BTCUSDT,2025-06-26T08:19:30.041Z
,107837.85,107837.85000000,BTCUSDT,2025-06-26T08:19:30.047Z
,107839.99,107839.99000000,BTCUSDT,2025-06-26T08:19:30.052Z
,107840,107840.00000000,BTCUSDT,2025-06-26T08:19:30.089Z
,107840,107840.00000000,BTCUSDT,2025-06-26T08:19:30.115Z
,107854.36,107854.36000000,BTCUSDT,2025-06-26T08:19:30.118Z
,107854.36,107854.36000000,BTCUSDT,2025-06-26T08:19:30.121Z
,107854.36,107854.36000000,BTCUSDT,2025-06-26T08:19:30.289Z
,107854.36,107854.36000000,BTCUSDT,2025-06-26T08:19:30.99Z
,107854.35,107854.35000000,BTCUSDT,2025-06-26T08:19:31.368Z
,107854.36,107854.36000000,BTCUSDT,2025-06-26T08:19:31.44Z
,107854.35,107854.35000000,BTCUSDT,2025-06-26T08:19:31.873Z
,107854.35,107854.35000000,BTCUSDT,2025-06-26T08:19:32.297Z
,107854.09,107854.09000000,BTCUSDT,2025-06-26T08:19:32.764Z
,107854.1,107854.10000000,BTCUSDT,2025-06-26T08:19:33.18Z
,107854.1,107854.10000000,BTCUSDT,2025-06-26T08:19:33.829Z
,107854.1,107854.10000000,BTCUSDT,2025-06-26T08:19:36.072Z
,107854.09,107854.09000000,BTCUSDT,2025-06-26T08:19:36.525Z
,107854.1,107854.10000000,BTCUSDT,2025-06-26T08:19:37.712Z
,107854.09,107854.09000000,BTCUSDT,2025-06-26T08:19:37.832Z
,107854.1,107854.10000000,BTCUSDT,2025-06-26T08:19:37.928Z
,107854.09,107854.09000000,BTCUSDT,2025-06-26T08:19:38.221Z
,107854.1,107854.10000000,BTCUSDT,2025-06-26T08:19:38.877Z
,107854.1,107854.10000000,BTCUSDT,2025-06-26T08:19:38.883Z
,107854.09,107854.09000000,BTCUSDT,2025-06-26T08:19:39.228Z
,107854.1,107854.10000000,BTCUSDT,2025-06-26T08:19:39.513Z
,107854.09,107854.09000000,BTCUSDT,2025-06-26T08:19:39.847Z
,107854.09,107854.09000000,BTCUSDT,2025-06-26T08:19:39.893Z
,107854.1,107854.10000000,BTCUSDT,2025-06-26T08:19:40.025Z
,107854.5,107854.50000000,BTCUSDT,2025-06-26T08:19:40.028Z
,107859.75,107859.75000000,BTCUSDT,2025-06-26T08:19:40.03Z
,107859.75,107859.75000000,BTCUSDT,2025-06-26T08:19:40.031Z
,107860,107860.00000000,BTCUSDT,2025-06-26T08:19:40.238Z
,107862.16,107862.16000000,BTCUSDT,2025-06-26T08:19:40.24Z
,107862.54,107862.54000000,BTCUSDT,2025-06-26T08:19:40.302Z
,107862.55,107862.55000000,BTCUSDT,2025-06-26T08:19:40.304Z
,107862.55,107862.55000000,BTCUSDT,2025-06-26T08:19:41.025Z
,107862.56,107862.56000000,BTCUSDT,2025-06-26T08:19:41.127Z
,107862.55,107862.55000000,BTCUSDT,2025-06-26T08:19:41.158Z
,107862.56,107862.56000000,BTCUSDT,2025-06-26T08:19:41.593Z
,107862.55,107862.55000000,BTCUSDT,2025-06-26T08:19:41.846Z
,107862.56,107862.56000000,BTCUSDT,2025-06-26T08:19:42.412Z
,107862.56,107862.56000000,BTCUSDT,2025-06-26T08:19:42.699Z
,107862.55,107862.55000000,BTCUSDT,2025-06-26T08:19:43.268Z
,107862.55,107862.55000000,BTCUSDT,2025-06-26T08:19:43.853Z
